,Overall,Potential,Age,Height(in cm),Weight(in kg),Weak Foot Rating,Skill Moves,International Reputation,Pace Total,Shooting Total,Passing Total,Dribbling Total,Defending Total,Physicality Total,Crossing,Finishing,Heading Accuracy,Short Passing,Curve,Acceleration,Agility,Reactions,Balance,Shot Power,Jumping,Stamina,Strength,Aggression,Vision,Penalties,Composure, GoalkeeperKicking,Nationality,Preferred Foot
16239,58,72,19,167,69,3,3,1,64,53,57,61,55,54,42,54,55,63,51,64,62,50,67,49,58,55,56,46,58,58,55,13,Venezuela,Right
16240,58,67,23,188,85,3,2,1,45,23,37,45,57,69,26,18,66,47,26,48,59,52,40,37,46,54,81,63,33,34,42,6,Austria,Left
16241,58,63,25,198,82,2,1,1,62,59,58,56,18,54,12,7,11,23,13,16,27,50,22,44,33,23,62,27,24,14,39,58,Turkey,Right
16242,58,69,20,184,75,3,2,1,66,57,46,58,33,67,37,58,56,52,50,70,73,53,66,58,65,59,71,67,52,59,53,12,Switzerland,Left
16243,58,71,20,188,83,3,1,1,60,58,58,58,45,55,18,14,13,34,17,45,36,54,50,44,60,40,70,27,25,20,36,58,Germany,Right
16244,58,74,18,180,77,2,2,1,66,57,40,56,21,57,26,61,53,51,31,65,60,55,60,58,60,46,64,50,42,54,51,7,Iraq,Right
16245,58,64,23,187,80,2,2,1,60,36,55,51,55,64,40,31,46,65,39,59,58,58,64,52,63,61,67,59,59,47,59,12,Poland,Left
16246,58,62,25,180,77,2,2,1,72,37,47,52,56,68,50,37,56,49,42,70,69,52,59,40,74,71,69,61,45,43,53,6,England,Right
16247,58,58,37,188,87,1,1,1,58,56,55,56,51,57,11,15,12,24,12,52,63,56,46,41,64,28,56,27,25,19,60,55,England,Right
16248,58,58,28,169,63,3,2,1,63,44,57,58,53,53,52,40,40,62,38,64,67,50,77,54,49,59,48,59,57,46,48,11,Saudi Arabia,Right
16249,58,73,21,185,74,3,2,1,51,29,42,44,58,60,36,24,59,51,33,54,48,52,63,42,63,47,67,59,39,47,49,9,England,Right
16250,58,67,22,188,83,3,1,1,62,59,57,51,31,58,15,7,14,31,14,30,38,49,44,43,65,23,46,19,29,14,37,57,Saudi Arabia,Right
16251,58,62,23,182,70,3,2,1,76,57,52,61,40,61,57,56,49,52,59,76,66,55,62,59,52,70,59,55,49,53,55,7,England,Right
16252,58,71,21,178,69,3,3,1,71,46,56,64,36,48,52,44,38,60,59,75,76,47,75,50,53,63,40,47,57,45,59,9,Romania,Right
16253,58,70,18,183,72,2,1,1,59,57,58,58,34,55,13,7,15,29,13,35,27,55,42,44,61,22,61,17,33,18,35,58,Venezuela,Right
16254,58,73,19,188,80,3,2,1,58,31,34,35,61,60,24,25,60,42,36,62,40,45,50,50,65,54,66,52,31,35,44,6,Kosovo,Right
16255,58,70,19,176,67,3,3,1,64,55,58,62,53,58,51,55,55,61,55,62,65,53,70,55,70,60,57,55,60,55,55,7,Colombia,Right
16256,58,78,18,190,76,3,1,1,61,55,57,63,19,57,10,8,12,22,13,15,39,39,29,43,36,25,57,18,29,12,32,57,Germany,Right
16257,58,76,17,180,80,3,2,1,55,34,46,41,60,57,33,26,60,59,29,56,55,57,54,54,64,56,55,60,39,46,55,11,Spain,Right
16258,58,67,21,173,61,4,2,1,72,47,52,58,52,53,57,44,49,55,39,76,65,56,82,50,57,63,53,40,53,57,51,14,Wales,Right
16259,58,58,29,173,59,5,2,1,71,58,40,57,23,58,33,61,58,43,36,70,72,51,68,58,71,59,58,51,49,58,56,12,Saudi Arabia,Right
16260,58,71,19,184,73,2,2,1,62,37,50,53,56,66,40,31,47,60,42,62,59,54,60,53,64,66,68,63,44,47,48,14,Poland,Right
16261,58,70,20,187,78,3,3,1,72,56,52,61,30,55,52,57,45,54,52,71,69,47,66,62,52,55,56,52,56,56,59,9,Norway,Left
16262,58,78,18,178,72,3,2,1,57,26,48,40,58,61,29,22,58,61,32,60,43,55,65,29,68,63,61,55,45,37,43,7,Peru,Left
16263,58,70,19,188,79,3,1,1,59,59,61,62,26,58,14,9,14,21,13,25,38,40,37,46,51,18,60,25,33,16,38,61,Poland,Right
16264,58,70,19,164,69,3,3,1,68,52,56,55,51,58,58,50,46,56,55,68,65,55,65,55,63,60,58,55,56,50,55,7,Peru,Right
16265,58,70,20,193,75,4,2,1,51,28,38,41,59,62,32,25,64,52,30,49,42,47,40,31,48,52,69,62,27,35,40,10,United States,Right
16266,58,61,25,170,60,3,2,1,73,39,50,55,54,53,53,38,48,54,30,72,63,52,72,40,60,63,50,45,47,38,42,12,Saudi Arabia,Right
16267,58,69,19,173,63,3,2,1,58,44,59,57,57,44,47,37,59,68,41,61,58,58,81,61,62,48,35,58,56,48,45,10,Italy,Right
16268,58,68,21,170,71,3,2,1,67,36,49,62,53,61,56,36,39,56,41,65,70,58,71,47,62,60,62,60,39,30,42,9,Chile,Right
16269,58,68,20,167,73,3,2,1,81,50,55,60,46,65,55,48,42,54,51,80,82,61,84,56,56,73,71,42,60,45,55,9,England,Right
16270,58,64,24,179,75,2,2,1,80,54,42,66,16,34,48,60,21,41,53,82,81,38,71,51,36,42,31,31,44,41,41,11,Senegal,Right
16271,58,58,30,169,60,3,2,1,59,47,54,60,55,56,47,47,43,60,42,61,57,55,60,46,62,60,56,50,55,43,45,15,Saudi Arabia,Right
16272,58,71,20,181,75,3,2,1,76,57,46,57,28,60,34,60,58,52,46,74,69,53,68,57,67,59,61,59,52,56,58,12,Finland,Right
16273,58,58,34,191,84,1,1,1,59,62,52,56,41,52,17,11,10,23,17,36,35,54,25,39,69,35,34,34,60,15,53,52,China PR,Right
16274,58,75,18,184,80,3,3,1,67,48,57,61,44,52,53,48,39,62,52,69,65,52,64,55,56,58,51,44,56,53,58,9,Sweden,Right
16275,58,60,26,190,83,3,2,1,71,48,55,59,54,76,48,45,52,59,46,69,66,56,62,55,65,86,78,62,57,43,57,6,England,Right
16276,58,66,23,186,81,3,1,1,62,61,59,56,28,56,11,6,15,16,15,26,25,47,37,44,46,20,62,29,29,12,36,59,Germany,Right
16277,58,77,18,178,68,3,2,1,68,46,55,61,39,50,45,49,42,62,50,71,65,45,72,50,53,66,45,41,58,54,55,10,Scotland,Right
16278,58,70,17,189,80,3,2,1,84,58,39,57,17,48,28,61,56,45,36,82,63,52,59,59,63,49,54,26,48,53,54,6,Poland,Left
16279,58,72,19,181,75,4,3,1,63,56,57,56,56,56,52,55,44,62,42,61,61,53,63,60,61,62,53,54,62,43,55,10,Poland,Right
16280,58,64,23,186,74,3,1,1,61,57,61,60,30,57,13,9,11,24,14,31,28,41,40,46,55,29,49,19,37,14,38,61,Spain,Right
16281,58,62,24,170,60,3,3,1,73,48,52,64,44,43,54,51,47,54,52,74,79,52,77,51,65,37,42,48,52,35,48,6,Saudi Arabia,Right
16282,58,63,26,186,94,3,1,1,60,54,55,59,39,59,14,6,14,26,15,39,33,47,44,41,57,29,64,26,35,13,27,55,Saudi Arabia,Right
16283,58,78,18,187,74,4,2,1,65,32,40,47,57,68,35,28,58,46,33,63,61,54,67,45,67,62,75,60,42,39,51,15,England,Right
16284,58,67,21,188,72,3,2,1,55,29,40,35,60,66,29,26,50,54,31,60,44,43,57,41,67,71,70,50,27,34,43,6,Russia,Left
16285,58,75,20,192,82,3,3,1,69,52,55,61,56,66,45,48,59,58,51,72,70,50,71,64,66,64,67,64,58,42,50,7,England,Right
16286,58,65,21,174,70,3,2,1,59,27,41,55,54,53,62,23,35,41,38,53,66,61,78,24,58,65,49,47,32,36,42,9,China PR,Right
16287,58,65,22,193,82,4,2,1,67,56,44,57,36,71,36,58,58,50,45,69,67,51,72,55,70,60,80,60,48,56,55,15,Spain,Left
16288,58,73,20,193,90,2,1,1,60,62,55,52,53,54,22,5,35,35,25,55,35,61,33,41,58,36,43,11,41,25,39,55,Chile,Right
16289,58,68,21,175,70,3,2,1,82,57,49,59,31,52,36,58,52,55,54,84,60,55,68,59,50,63,52,37,54,58,51,8,Wales,Right
16290,58,68,21,178,66,2,2,1,75,42,53,56,48,57,60,39,42,59,55,77,66,45,68,50,52,70,46,69,43,51,39,15,Scotland,Left
16291,58,63,24,175,68,3,2,1,66,57,55,59,34,57,49,57,55,58,54,66,63,52,72,61,61,62,61,41,58,60,54,6,Slovakia,Right
16292,58,74,18,178,71,2,3,1,82,47,46,64,24,48,48,50,37,50,44,81,81,51,80,48,54,51,51,35,48,49,50,11,Ghana,Left
16293,58,58,27,185,74,2,3,1,59,40,53,54,58,61,50,32,54,55,59,59,65,53,53,48,70,67,60,56,52,42,54,9,Republic of Ireland,Left
16294,58,72,19,183,77,3,2,1,67,37,44,46,57,61,37,39,52,57,31,66,46,49,62,40,74,65,61,54,34,39,49,14,Uruguay,Right
16295,58,74,19,187,70,2,2,1,65,35,54,54,58,61,51,30,55,60,38,66,56,58,53,40,58,68,64,46,53,20,52,14,Finland,Right
16296,58,59,28,188,84,2,1,1,60,58,59,60,29,58,13,10,14,32,13,28,37,45,39,44,52,28,64,29,35,12,29,59,Sweden,Right
16297,58,65,24,196,80,2,1,1,58,59,56,57,43,56,18,10,12,29,16,44,41,55,49,42,65,33,57,23,41,21,26,56,England,Right
16298,58,70,21,169,69,4,3,1,71,54,45,59,30,48,56,59,27,42,45,72,69,60,79,48,52,67,44,31,47,49,39,13,Uruguay,Left
16299,58,60,26,174,73,3,3,1,67,48,56,60,42,58,52,48,48,63,38,71,70,64,82,49,61,76,50,55,59,42,39,8,Hong Kong,Right
16300,58,61,27,185,83,2,1,1,60,55,56,59,30,57,11,9,13,25,13,30,38,48,46,42,60,32,35,16,30,18,36,56,Saudi Arabia,Right
16301,58,66,20,180,78,3,3,1,55,61,53,57,30,59,55,64,61,60,35,55,57,51,64,59,72,70,58,44,44,62,57,7,Bolivia,Right
16302,58,74,18,177,69,3,2,1,74,49,50,57,53,53,55,48,48,53,35,78,73,53,72,55,63,56,46,63,46,49,40,12,Republic of Ireland,Left
16303,58,77,19,181,80,3,3,1,65,40,58,59,52,61,49,38,41,62,46,66,76,54,72,43,65,61,66,48,63,40,52,9,Germany,Left
16304,58,68,20,181,76,3,2,1,84,49,50,58,48,70,49,52,53,53,46,86,85,39,68,59,44,75,76,55,50,49,51,9,Australia,Left
16305,58,63,23,175,68,3,2,1,72,27,41,50,55,67,47,25,43,42,48,73,76,50,73,30,74,75,59,74,41,32,49,9,India,Right
16306,58,58,31,187,83,2,2,1,64,40,55,60,53,68,46,37,44,67,38,63,56,45,50,52,70,71,74,51,49,36,51,8,China PR,Right
16307,58,65,21,180,70,3,2,1,78,24,46,53,52,62,53,22,42,49,28,80,63,51,74,20,75,66,60,59,50,32,43,13,England,Right
16308,58,78,19,180,66,3,2,1,67,47,57,61,50,50,44,36,55,67,49,69,58,60,76,64,59,53,42,63,49,55,51,14,England,Right
16309,58,65,23,184,72,3,2,1,64,31,44,46,59,59,48,28,58,46,39,63,65,52,67,41,73,60,59,53,39,37,49,7,Germany,Left
16310,58,64,21,175,68,3,2,1,66,46,56,58,55,44,40,45,42,63,48,69,71,56,73,50,63,46,35,60,62,48,60,14,France,Left
16311,58,70,21,179,71,3,2,1,66,52,60,59,42,56,54,50,48,62,59,65,61,55,68,55,63,65,56,43,61,48,55,10,Norway,Left
16312,58,75,17,180,70,3,3,1,78,50,51,63,27,50,51,50,48,55,55,80,84,45,72,55,56,61,47,40,51,50,59,10,Romania,Right
16313,58,75,18,176,65,3,2,1,69,52,52,65,26,42,52,51,32,55,48,72,75,38,77,55,69,45,42,32,53,50,57,13,Morocco,Right
16314,58,76,19,176,65,3,2,1,75,32,45,59,54,54,53,28,50,46,37,77,62,55,82,34,62,56,51,58,43,45,44,12,England,Left
16315,58,75,20,194,81,2,1,1,58,57,62,61,30,55,20,8,22,56,12,35,29,50,25,47,59,24,50,30,55,15,31,62,England,Right
16316,58,66,22,187,79,2,2,1,78,53,56,57,39,53,56,57,52,61,47,77,56,53,64,58,56,49,58,43,59,45,61,12,Poland,Left
16317,58,67,22,188,79,3,2,1,67,48,54,54,54,70,53,43,53,62,34,66,66,58,66,61,73,68,73,64,52,40,56,9,England,Right
16318,58,76,18,164,64,3,2,1,70,49,54,65,19,36,58,55,28,54,62,78,83,41,82,47,71,46,31,28,57,49,41,8,Belgium,Right
16319,58,61,25,179,70,3,2,1,88,48,48,58,45,57,54,47,45,50,44,85,83,55,79,54,48,65,60,42,48,43,46,6,India,Left
16320,58,70,18,180,78,3,1,1,61,60,58,53,22,55,13,9,13,16,11,22,38,55,48,44,65,20,42,19,35,20,33,58,Ecuador,Right
16321,58,72,21,186,75,2,2,1,64,43,56,59,52,53,46,36,59,65,43,66,51,63,64,50,53,49,51,63,53,48,49,12,Estonia,Left
16322,58,69,20,181,74,3,2,1,59,47,56,61,55,59,49,45,50,63,43,57,65,55,63,55,62,61,59,55,52,35,58,7,Denmark,Right
16323,58,63,25,193,82,3,1,1,59,60,54,57,27,52,13,8,13,28,12,26,22,55,22,41,31,32,65,26,14,12,37,54,United States,Right
16324,58,72,20,191,73,3,2,1,63,29,43,48,58,64,23,26,57,59,25,62,54,43,50,40,68,62,69,55,35,36,42,5,England,Right
16325,58,79,17,185,80,3,2,1,54,41,52,52,59,63,46,35,61,58,47,55,55,56,58,51,68,55,68,57,50,51,46,10,Germany,Right
16326,58,69,22,170,68,3,3,1,77,56,47,63,28,37,52,56,44,47,54,73,62,45,82,65,49,34,40,32,43,63,54,7,Chile,Left
16327,58,63,23,174,69,3,2,1,68,34,44,52,56,64,46,35,49,46,46,67,61,48,72,35,69,67,60,70,39,38,50,6,United Arab Emirates,Right
16328,58,69,21,183,76,3,4,1,64,49,57,59,42,44,50,51,31,59,49,66,67,59,66,43,44,55,39,41,62,49,58,8,Republic of Ireland,Right
16329,58,74,16,181,66,3,2,1,71,51,60,61,54,46,55,48,51,65,53,68,64,55,70,60,51,38,49,48,59,60,57,11,Netherlands,Left
16330,58,68,21,195,87,2,1,1,60,54,50,64,22,57,14,7,12,19,14,23,38,47,25,38,33,35,69,19,28,14,28,50,Paraguay,Right
16331,58,59,26,188,78,3,2,1,68,34,47,53,55,68,51,32,52,54,38,67,57,53,53,43,71,68,72,55,42,35,48,9,England,Left
16332,58,74,20,182,75,2,2,1,72,57,52,60,22,57,58,62,53,55,42,76,61,48,62,51,64,61,62,40,45,60,52,7,France,Right
16333,58,69,21,176,67,3,2,1,79,31,52,57,52,56,57,22,49,56,39,78,78,51,71,43,69,53,57,52,47,24,43,11,Korea Republic,Left
16334,58,71,19,178,60,2,3,1,73,58,41,59,17,45,34,63,48,46,52,74,72,56,70,59,55,64,38,35,46,52,42,12,China PR,Right
16335,58,58,31,188,83,3,1,1,58,59,59,55,39,61,11,20,14,25,12,42,19,47,52,44,83,31,54,22,62,17,64,59,Korea Republic,Right
16336,58,72,21,190,83,3,1,1,59,56,62,59,19,58,9,3,7,38,19,14,38,47,34,47,53,34,57,21,21,19,39,62,Haiti,Right
16337,58,58,31,192,98,3,2,1,32,33,45,46,55,73,35,27,58,53,33,32,31,55,33,54,47,58,83,71,48,33,60,10,Republic of Ireland,Right
16338,58,68,21,187,81,2,3,1,44,62,45,43,24,68,30,67,66,58,33,34,34,42,52,63,73,54,79,58,53,64,48,8,Uruguay,Right
16339,58,58,33,178,72,3,2,1,72,56,54,58,59,70,45,49,53,57,60,74,72,55,74,70,53,81,66,72,54,47,53,9,China PR,Right
16340,58,58,29,184,79,3,2,1,62,52,53,58,39,62,52,54,41,55,44,60,53,56,68,56,74,68,62,50,58,42,57,9,Sweden,Right
16341,58,70,19,169,59,3,2,1,69,43,49,52,52,55,55,44,50,60,35,68,60,50,70,43,64,60,55,48,28,55,55,7,Venezuela,Left
16342,58,71,20,182,78,4,2,1,60,57,59,60,42,51,54,58,35,64,61,62,63,57,57,60,54,53,54,39,60,52,60,14,Germany,Right
16343,58,59,26,180,75,3,2,1,64,45,57,58,56,67,52,43,60,64,44,61,58,59,63,52,69,70,65,68,53,57,53,12,United States,Right
16344,58,63,23,165,55,4,3,1,77,49,55,63,39,50,52,51,39,57,53,78,76,57,87,48,56,56,47,46,55,49,48,13,Saudi Arabia,Left
16345,58,67,21,172,68,3,2,1,68,47,56,59,49,62,53,41,49,64,49,67,63,63,72,52,68,72,58,57,47,55,41,12,Slovakia,Right
16346,58,76,18,180,73,3,3,1,67,56,48,58,24,55,43,56,55,53,48,66,59,57,65,58,72,55,56,49,51,58,57,6,England,Left
16347,58,69,17,179,70,2,1,1,61,58,50,60,36,54,10,8,11,26,10,39,35,54,42,38,58,24,39,20,36,14,31,50,Spain,Right
16348,58,68,20,183,69,5,3,1,63,47,61,61,51,45,58,42,52,64,55,59,73,50,65,58,58,51,38,52,62,41,57,14,Belgium,Right
16349,58,60,24,175,70,3,3,1,57,52,57,62,54,56,54,49,44,61,50,60,69,56,68,58,54,65,57,43,57,54,59,14,Republic of Ireland,Left
16350,58,74,18,173,68,4,2,1,73,51,51,64,32,47,45,54,31,54,49,72,68,52,86,50,56,48,43,55,53,41,55,15,Australia,Left
16351,58,70,19,190,77,3,1,1,59,56,58,60,24,57,12,8,14,23,10,28,24,46,28,44,34,28,63,25,39,13,30,58,Germany,Left
16352,58,58,33,188,72,2,1,1,55,57,55,59,48,58,20,11,15,21,15,48,38,58,40,41,40,36,65,18,42,22,56,55,Saudi Arabia,Right
16353,58,64,24,185,77,3,2,1,75,55,39,58,19,58,34,59,55,43,34,73,70,54,63,54,75,55,62,46,45,49,43,11,Saudi Arabia,Right
16354,58,63,26,189,78,2,1,1,58,58,47,61,19,54,11,6,14,22,10,21,24,52,39,35,41,24,63,16,27,12,32,47,Korea Republic,Right
16355,58,76,17,175,65,3,2,1,63,45,56,59,52,55,44,35,61,67,42,62,54,55,67,62,61,58,51,61,49,52,51,13,France,Right
16356,58,68,21,188,79,2,3,1,72,55,51,58,40,70,47,57,50,56,44,70,70,51,66,55,70,68,78,53,49,51,48,12,Republic of Ireland,Right
16357,58,58,34,183,74,3,2,1,45,51,57,54,58,59,56,48,56,56,61,46,53,63,51,56,63,52,61,62,58,50,56,14,Republic of Ireland,Left
16358,58,63,25,194,91,2,1,1,62,55,53,55,32,56,10,6,12,37,12,31,50,58,44,40,77,45,71,45,31,12,21,53,Romania,Right
16359,58,58,32,185,78,3,2,1,77,39,50,60,55,68,51,31,59,53,48,75,68,58,64,56,59,65,75,56,47,37,50,8,China PR,Right
16360,58,58,27,174,70,2,2,1,73,34,52,54,54,62,57,28,44,53,57,72,62,49,45,39,73,60,61,62,45,36,42,11,Saudi Arabia,Left
16361,58,73,19,173,67,3,2,1,74,56,46,59,25,51,52,59,43,48,36,73,66,54,64,57,44,59,56,29,47,46,48,14,Chile,Right
16362,58,74,18,180,74,3,2,1,75,51,51,59,48,51,55,53,48,55,42,74,75,53,73,52,55,72,45,40,48,48,50,8,Sweden,Left
16363,58,67,21,192,79,3,1,1,58,63,56,54,17,54,12,12,12,19,13,18,19,57,29,42,32,32,38,12,59,11,18,56,Germany,Right
16364,58,68,21,180,71,3,2,1,67,45,56,61,47,53,50,45,50,62,40,66,63,54,64,52,52,58,50,54,57,40,60,12,Portugal,Left
16365,58,60,29,187,80,3,1,1,60,49,65,61,18,63,12,5,10,24,14,16,37,46,36,49,49,26,67,25,26,15,28,65,United States,Right
16366,58,76,18,183,85,3,2,1,76,57,45,58,19,57,29,59,54,52,49,75,61,47,55,57,60,62,61,41,57,58,55,11,Republic of Ireland,Right
16367,58,66,21,180,73,3,3,1,72,58,49,61,34,63,48,61,52,51,52,68,61,49,65,59,63,57,68,58,47,49,52,14,Nigeria,Left
16368,58,73,18,190,78,3,2,1,59,46,58,61,37,53,47,42,47,65,49,51,64,54,56,56,50,38,60,56,64,48,60,7,Italy,Right
16369,58,74,18,185,76,2,2,1,65,56,48,60,18,60,32,57,56,56,38,67,64,61,53,56,65,71,66,31,54,57,53,10,Poland,Right
16370,58,72,18,175,65,3,2,1,69,48,58,62,40,47,48,47,50,63,59,69,64,57,74,55,52,53,45,42,59,57,58,11,Netherlands,Right
16371,58,70,21,189,77,2,2,1,64,29,40,37,60,61,33,27,56,45,23,63,46,54,52,36,74,59,66,48,36,38,43,7,Romania,Right
16372,58,67,24,188,82,4,2,1,56,24,38,41,57,68,28,20,62,44,26,55,35,50,45,33,78,56,80,48,32,35,44,6,United States,Right
16373,58,58,30,180,72,3,3,1,52,57,58,57,56,62,58,58,59,59,58,53,53,59,50,56,31,65,61,69,58,51,57,15,Republic of Ireland,Right
16374,58,76,18,190,76,3,1,1,60,59,55,62,28,56,11,8,12,31,14,25,22,38,30,41,39,28,61,27,30,18,32,55,Austria,Right
16375,58,68,22,181,76,3,2,1,55,58,46,57,24,49,41,58,66,50,43,55,55,55,60,64,62,46,55,35,50,60,51,5,Italy,Left
16376,58,68,22,180,73,2,3,1,66,57,41,63,22,50,40,60,50,54,41,65,75,55,73,56,67,66,44,43,23,42,52,7,Serbia,Right
16377,58,72,18,174,64,3,3,1,62,55,58,58,57,57,55,56,55,62,35,61,58,58,77,55,55,59,55,62,56,47,58,12,Peru,Right
16378,58,66,20,183,78,3,2,1,65,46,55,56,56,63,52,48,54,59,47,64,63,57,58,45,61,62,65,62,52,44,55,7,Australia,Right
16379,58,72,18,191,78,5,2,1,64,25,47,45,57,55,40,20,56,62,24,61,52,49,58,34,69,33,65,55,31,33,48,8,Belgium,Right
16380,58,59,26,188,73,3,3,1,73,57,46,59,24,63,42,59,55,49,39,72,70,56,69,57,70,74,71,29,53,61,59,11,England,Right
16381,58,65,23,186,75,2,1,1,60,62,51,61,31,51,11,8,10,24,13,32,38,46,55,38,54,25,52,23,23,12,35,51,Spain,Right
16382,58,65,18,179,72,2,2,1,74,27,45,52,54,58,55,24,45,47,33,75,58,51,71,23,58,67,56,52,42,32,46,11,Scotland,Right
16383,58,69,21,185,75,2,2,1,65,27,36,41,59,60,30,23,56,45,29,63,51,52,58,40,70,54,65,50,33,40,42,8,Germany,Left
16384,58,61,25,180,75,3,2,1,66,31,48,56,55,60,42,26,40,54,42,67,73,52,58,41,59,67,58,56,42,34,54,12,China PR,Right
16385,58,75,19,186,73,3,2,1,60,45,59,59,59,58,51,40,55,68,48,55,60,56,70,59,65,52,57,65,54,50,51,8,Germany,Right
16386,58,58,33,178,75,3,2,1,58,46,45,50,54,79,41,42,58,50,39,64,72,46,63,52,85,81,80,71,45,42,48,12,India,Right
16387,58,77,18,197,84,3,1,1,62,56,56,60,27,58,10,7,13,28,13,28,31,42,26,42,35,25,71,22,28,11,29,56,Germany,Right
16388,58,69,21,184,73,2,2,1,64,54,57,60,56,58,49,55,52,62,50,67,59,56,62,57,63,55,57,62,56,51,55,7,Guinea,Right
16389,58,67,20,174,69,3,3,1,62,54,57,59,57,57,60,55,55,61,35,61,55,55,70,55,61,55,58,58,57,55,56,10,Venezuela,Right
16390,58,67,22,180,75,3,3,1,82,49,50,64,24,61,54,56,38,49,51,87,75,45,74,42,52,41,64,81,51,49,57,9,France,Right
16391,58,74,20,177,73,2,2,1,83,48,49,49,50,54,51,39,39,48,64,84,74,54,66,62,48,69,44,61,44,39,42,15,Belgium,Left
16392,58,76,19,182,70,3,2,1,72,56,42,62,21,51,33,59,59,50,41,71,80,50,80,57,66,53,58,27,51,56,48,6,Norway,Right
16393,58,61,24,188,70,3,2,1,70,55,48,54,24,65,50,56,56,52,46,74,60,59,42,56,77,70,73,34,52,58,43,14,China PR,Right
16394,58,58,28,188,79,2,2,1,51,53,54,55,59,72,46,49,51,59,44,55,50,60,61,58,70,64,78,66,57,52,49,12,China PR,Right
16395,58,71,18,177,79,3,3,1,64,55,57,57,53,57,51,52,55,62,54,65,55,55,66,58,58,60,56,55,54,61,44,7,Peru,Right
16396,58,75,18,176,76,4,2,1,76,30,44,53,53,62,49,29,52,50,32,75,58,57,57,28,63,60,66,56,38,40,48,12,Ghana,Right
16397,58,63,25,196,86,4,1,1,60,59,59,62,32,58,12,9,13,23,14,36,42,38,29,44,35,25,56,21,39,19,32,59,Netherlands,Right
16398,58,66,20,183,72,3,3,1,86,49,45,58,23,52,64,51,33,40,41,83,63,40,62,50,48,58,52,46,49,54,41,7,Portugal,Right
16399,58,74,20,179,70,1,2,1,62,44,55,59,51,57,35,31,49,63,51,60,58,56,61,63,65,57,56,58,57,39,51,12,Côte d'Ivoire,Right
16400,58,66,21,173,60,3,3,1,69,52,54,63,21,55,51,53,47,60,52,67,71,52,84,56,62,70,55,35,54,60,49,14,England,Right
16401,58,65,24,187,85,3,2,1,61,24,42,45,57,67,37,20,56,52,35,66,53,53,62,35,70,68,70,58,38,41,39,14,Saudi Arabia,Left
16402,58,69,20,180,80,2,1,1,59,57,56,56,35,54,11,10,11,15,12,32,38,60,47,42,51,30,55,21,40,12,36,56,Peru,Right
16403,58,67,20,189,77,3,1,1,60,56,50,67,27,51,19,5,14,38,23,28,28,45,41,38,45,20,59,18,36,23,37,50,Belgium,Right
16404,58,74,18,182,73,2,2,1,87,30,33,57,51,60,52,28,43,27,42,89,72,47,70,37,67,71,56,52,30,30,45,7,Cyprus,Left
16405,58,67,22,186,73,2,2,1,70,57,53,58,33,58,49,58,33,58,49,67,57,51,58,60,51,48,69,44,54,49,60,10,Poland,Right
16406,58,78,17,175,64,2,3,1,73,41,51,68,33,47,41,39,36,57,44,75,72,54,77,47,70,54,42,44,57,42,55,5,United States,Left
16407,58,66,22,172,66,3,3,1,75,48,57,63,54,60,49,44,38,62,53,74,82,53,82,57,63,66,52,70,58,48,61,13,Ghana,Right
16408,58,65,21,192,85,2,1,1,63,58,60,61,25,47,10,8,11,18,6,28,49,56,39,45,43,25,56,24,34,14,27,60,Austria,Right
16409,58,63,23,185,76,2,2,1,68,44,51,56,54,61,53,36,42,50,58,67,58,53,65,55,56,57,67,50,46,42,50,9,Austria,Left
16410,58,63,26,188,80,3,2,1,62,31,45,39,57,67,21,24,55,58,33,63,59,51,52,38,70,66,74,49,47,39,51,15,Korea Republic,Right
16411,58,72,21,180,70,2,2,1,69,58,41,57,21,56,28,63,52,50,35,70,72,56,73,57,75,52,63,41,49,63,44,6,Norway,Right
16412,58,69,22,176,61,3,2,1,51,61,43,55,20,42,29,64,64,53,41,54,54,59,63,63,62,51,39,35,48,66,46,11,Tunisia,Right
16413,58,61,25,168,62,4,3,1,81,46,54,61,27,49,58,44,39,52,62,84,87,46,89,49,54,64,43,42,58,44,52,8,India,Right
16414,58,70,21,174,70,3,3,1,88,34,40,61,49,61,44,28,41,45,38,85,78,47,73,43,65,64,60,61,37,29,48,15,Saudi Arabia,Left
16415,58,68,21,183,75,3,2,1,54,48,50,57,59,60,35,39,54,58,42,54,55,54,50,61,62,70,60,48,51,38,49,7,Republic of Ireland,Right
16416,58,62,25,185,75,2,1,1,61,54,55,62,31,56,10,7,13,23,13,31,24,48,45,41,56,27,41,20,27,16,30,55,France,Right
16417,58,71,20,174,69,2,2,1,63,33,47,47,54,50,51,33,57,56,29,61,57,61,55,31,51,64,49,37,37,35,38,13,Peru,Right
16418,58,69,20,178,73,2,2,1,46,48,55,61,53,51,41,50,45,65,35,61,57,52,61,44,70,34,56,55,55,38,43,13,Paraguay,Right
16419,58,64,24,194,79,3,1,1,59,58,56,59,19,50,13,7,10,15,12,18,22,58,20,42,37,21,56,25,53,13,23,56,Brazil,Left
16420,58,60,28,191,82,1,1,1,54,57,55,52,38,65,12,5,20,36,10,37,38,57,28,41,50,41,63,17,42,36,38,55,United States,Right
16421,58,69,21,182,77,3,1,1,60,56,56,60,23,56,12,6,12,23,13,27,38,51,42,42,61,27,52,18,27,19,35,56,Spain,Right
16422,58,73,18,181,73,3,2,1,65,33,49,60,54,53,58,32,41,55,43,67,71,50,67,41,61,54,54,46,42,33,38,6,Germany,Right
